customer_id,Recency,Frequency,Monetary,R,F,M,RFM_score,Segment,Cluster_Label,gender,age,age_group,city,loyalty_tier,tenure_hari
CUST-009931,63,5,3857800.0,4,3,4,11,Loyal Customers,Occasional Buyer,Female,19,Gen Z (18–24),Jakarta,Bronze,1239
CUST-009932,124,5,1211300.0,3,3,2,8,Needs Attention,Occasional Buyer,Male,51,Baby Boomer (45–54),Jakarta,Silver,1268
CUST-009933,71,5,3305000.0,3,3,4,10,Loyal Customers,Occasional Buyer,Male,19,Gen Z (18–24),Balikpapan,Bronze,1052
CUST-009934,57,4,1633800.0,4,2,3,9,New Customers,Occasional Buyer,Female,47,Baby Boomer (45–54),Balikpapan,Bronze,1163
CUST-009935,13,4,1461500.0,5,2,2,9,New Customers,Occasional Buyer,Male,24,Gen Z (18–24),Bekasi,Bronze,1034
CUST-009936,5,26,9729000.0,5,5,5,15,Champions,VIP — High Spender,Male,39,Gen X (35–44),Jakarta,Silver,1002
CUST-009937,218,8,1775500.0,2,4,3,9,At Risk,Occasional Buyer,Male,36,Gen X (35–44),Yogyakarta,Gold,868
CUST-009938,45,5,3038700.0,4,3,4,11,Loyal Customers,Occasional Buyer,Female,37,Gen X (35–44),Jakarta,Silver,728
CUST-009939,25,46,26093100.0,4,5,5,14,Champions,VIP — High Spender,Female,38,Gen X (35–44),Makassar,Platinum,960
CUST-009940,22,4,876900.0,5,2,2,9,New Customers,Occasional Buyer,Female,18,Gen Z (18–24),Depok,Bronze,407
CUST-009941,12,5,4238500.0,5,3,4,12,Loyal Customers,Occasional Buyer,Female,25,Millennial (25–34),Jakarta,Silver,790
CUST-009942,55,19,10614500.0,4,5,5,14,Champions,Occasional Buyer,Male,19,Gen Z (18–24),Semarang,Platinum,489
CUST-009943,185,5,4584600.0,2,3,4,9,At Risk,Inactive / Churned,Female,33,Millennial (25–34),Surabaya,Bronze,555
CUST-009944,444,3,513400.0,1,1,1,3,Lost,Occasional Buyer,Female,20,Gen Z (18–24),Medan,Gold,1234
CUST-009945,245,3,580100.0,2,1,1,4,Hibernating,Inactive / Churned,Male,18,Gen Z (18–24),Bandung,Bronze,853
CUST-009946,13,85,35092700.0,5,5,5,15,Champions,VIP — High Spender,Male,29,Millennial (25–34),Palembang,Platinum,552
CUST-009947,103,17,3901200.0,3,5,4,12,Loyal Customers,Occasional Buyer,Female,18,Gen Z (18–24),Medan,Bronze,462
CUST-009948,23,4,2652500.0,5,2,3,10,New Customers,Occasional Buyer,Male,34,Millennial (25–34),Surabaya,Bronze,708
CUST-009949,278,5,760700.0,1,3,1,5,At Risk,Inactive / Churned,Female,20,Gen Z (18–24),Bali,Bronze,439
CUST-009950,229,4,3662400.0,2,2,4,8,Hibernating,Inactive / Churned,Male,24,Gen Z (18–24),Malang,Gold,681
CUST-009951,30,5,1424500.0,4,3,2,9,About to Sleep,Occasional Buyer,Female,18,Gen Z (18–24),Bekasi,Bronze,1090
CUST-009952,142,3,2811800.0,2,1,3,6,Hibernating,Inactive / Churned,Female,46,Baby Boomer (45–54),Semarang,Gold,775
CUST-009953,316,5,3546700.0,1,3,4,8,At Risk,Inactive / Churned,Male,18,Gen Z (18–24),Balikpapan,Bronze,597
CUST-009954,23,4,904700.0,5,2,2,9,New Customers,Occasional Buyer,Male,28,Millennial (25–34),Semarang,Bronze,678
CUST-009955,61,2,2358900.0,4,1,3,8,New Customers,Occasional Buyer,Male,18,Gen Z (18–24),Jakarta,Silver,1202
CUST-009956,27,9,7549500.0,4,4,5,13,Champions,Occasional Buyer,Male,24,Gen Z (18–24),Jakarta,Gold,1064
CUST-009957,48,30,11617800.0,4,5,5,14,Champions,VIP — High Spender,Female,47,Baby Boomer (45–54),Depok,Platinum,658
CUST-009958,260,3,642000.0,2,1,1,4,Hibernating,Inactive / Churned,Female,34,Millennial (25–34),Tangerang,Bronze,802
CUST-009959,25,38,11022300.0,4,5,5,14,Champions,VIP — High Spender,Female,25,Millennial (25–34),Bali,Gold,1250
CUST-009960,316,5,2109200.0,1,3,3,7,At Risk,Inactive / Churned,Male,31,Millennial (25–34),Bekasi,Bronze,613
CUST-009961,101,15,10440700.0,3,5,5,13,Loyal Customers,VIP — High Spender,Female,26,Millennial (25–34),Semarang,Silver,1206
CUST-009962,338,8,2499400.0,1,4,3,8,At Risk,Occasional Buyer,Female,31,Millennial (25–34),Jakarta,Bronze,1111
CUST-009963,166,2,1487500.0,2,1,2,5,Hibernating,Inactive / Churned,Female,38,Gen X (35–44),Semarang,Bronze,463
CUST-009964,76,29,7621500.0,3,5,5,13,Loyal Customers,VIP — High Spender,Female,29,Millennial (25–34),Bandung,Gold,994
CUST-009965,376,5,4299400.0,1,3,4,8,At Risk,Occasional Buyer,Female,33,Millennial (25–34),Surabaya,Bronze,1247
CUST-009966,282,4,1977800.0,1,2,3,6,Lost,Occasional Buyer,Female,34,Millennial (25–34),Bekasi,Silver,1262
CUST-009967,4,15,4334200.0,5,5,4,14,Champions,Occasional Buyer,Female,29,Millennial (25–34),Jakarta,Gold,436
CUST-009968,156,5,1745700.0,2,3,3,8,At Risk,Occasional Buyer,Male,25,Millennial (25–34),Semarang,Bronze,942
CUST-009969,70,4,1225900.0,3,2,2,7,About to Sleep,Inactive / Churned,Female,27,Millennial (25–34),Semarang,Gold,718
CUST-009970,117,5,2759400.0,3,3,3,9,Potential Loyalists,Occasional Buyer,Male,38,Gen X (35–44),Jakarta,Bronze,905
CUST-009971,139,4,3097700.0,2,2,4,8,Hibernating,Occasional Buyer,Male,39,Gen X (35–44),Bandung,Bronze,1085
CUST-009972,301,5,977600.0,1,3,2,6,At Risk,Inactive / Churned,Unknown,21,Gen Z (18–24),Jakarta,Silver,488
CUST-009973,6,8,7398300.0,5,4,5,14,Champions,Occasional Buyer,Female,32,Millennial (25–34),Jakarta,Gold,423
CUST-009974,414,5,1712900.0,1,3,3,7,At Risk,Inactive / Churned,Male,32,Millennial (25–34),Jakarta,Bronze,388
CUST-009975,141,4,1589000.0,2,2,2,6,Hibernating,Occasional Buyer,Male,39,Gen X (35–44),Jakarta,Bronze,1240
CUST-009976,74,3,750200.0,3,1,1,5,About to Sleep,Occasional Buyer,Male,27,Millennial (25–34),Yogyakarta,Silver,1232
CUST-009977,125,4,1830400.0,3,2,3,8,Potential Loyalists,Inactive / Churned,Female,51,Baby Boomer (45–54),Makassar,Silver,505
CUST-009978,84,5,5292900.0,3,3,4,10,Loyal Customers,Occasional Buyer,Female,33,Millennial (25–34),Jakarta,Bronze,1119
CUST-009979,242,3,642400.0,2,1,1,4,Hibernating,Inactive / Churned,Female,42,Gen X (35–44),Balikpapan,Silver,772
CUST-009980,59,22,11826200.0,4,5,5,14,Champions,VIP — High Spender,Female,22,Gen Z (18–24),Makassar,Silver,756
CUST-009981,240,4,1285400.0,2,2,2,6,Hibernating,Inactive / Churned,Male,32,Millennial (25–34),Jakarta,Bronze,682
CUST-009982,6,211,100313800.0,5,5,5,15,Champions,VIP — High Spender,Female,37,Gen X (35–44),Jakarta,Gold,1244
CUST-009983,173,4,1733000.0,2,2,3,7,Hibernating,Occasional Buyer,Male,22,Gen Z (18–24),Medan,Silver,1000
CUST-009984,194,5,2459600.0,2,3,3,8,At Risk,Inactive / Churned,Female,32,Millennial (25–34),Makassar,Silver,815
CUST-009985,78,21,7786600.0,3,5,5,13,Loyal Customers,VIP — High Spender,Female,41,Gen X (35–44),Semarang,Silver,1121
CUST-009986,241,5,2423700.0,2,3,3,8,At Risk,Inactive / Churned,Female,29,Millennial (25–34),Jakarta,Bronze,428
CUST-009987,135,5,3048800.0,3,4,4,11,Loyal Customers,Inactive / Churned,Male,24,Gen Z (18–24),Malang,Bronze,532
CUST-009988,90,5,1877900.0,3,4,3,10,Potential Loyalists,Occasional Buyer,Male,48,Baby Boomer (45–54),Surabaya,Bronze,1152
CUST-009989,18,28,14529500.0,5,5,5,15,Champions,VIP — High Spender,Male,32,Millennial (25–34),Semarang,Silver,674
CUST-009990,56,26,11004700.0,4,5,5,14,Champions,VIP — High Spender,Female,33,Millennial (25–34),Yogyakarta,Silver,908
CUST-009991,54,11,5618500.0,4,4,4,12,Champions,Occasional Buyer,Male,25,Millennial (25–34),Surabaya,Silver,997
CUST-009992,39,49,20188800.0,4,5,5,14,Champions,VIP — High Spender,Male,23,Gen Z (18–24),Semarang,Gold,1016
CUST-009993,125,5,2191700.0,3,4,3,10,Potential Loyalists,Inactive / Churned,Female,38,Gen X (35–44),Bogor,Silver,681
CUST-009994,135,4,862200.0,3,2,2,7,About to Sleep,Inactive / Churned,Female,30,Millennial (25–34),Yogyakarta,Bronze,464
CUST-009995,10,32,14531600.0,5,5,5,15,Champions,VIP — High Spender,Male,35,Gen X (35–44),Tangerang,Silver,525
CUST-009996,217,4,3236400.0,2,2,4,8,Hibernating,Occasional Buyer,Female,18,Gen Z (18–24),Bandung,Silver,963
CUST-009997,29,24,12654300.0,4,5,5,14,Champions,VIP — High Spender,Female,36,Gen X (35–44),Medan,Gold,641
CUST-009998,133,4,2993600.0,3,2,4,9,Potential Loyalists,Inactive / Churned,Female,25,Millennial (25–34),Medan,Bronze,803
CUST-009999,140,5,3243800.0,2,4,4,10,Cannot Lose Them,Occasional Buyer,Male,18,Gen Z (18–24),Depok,Bronze,881
CUST-010000,13,11,3751600.0,5,4,4,13,Champions,Occasional Buyer,Male,48,Baby Boomer (45–54),Jakarta,Gold,1010
CUST-010001,448,4,3177200.0,1,2,4,7,Lost,Occasional Buyer,Male,37,Gen X (35–44),Yogyakarta,Bronze,1204
CUST-010002,5,75,31691300.0,5,5,5,15,Champions,VIP — High Spender,Male,34,Millennial (25–34),Jakarta,Platinum,1104
CUST-010003,104,3,1809600.0,3,1,3,7,About to Sleep,Inactive / Churned,Male,43,Gen X (35–44),Jakarta,Bronze,768
CUST-010004,26,52,24069900.0,4,5,5,14,Champions,VIP — High Spender,Female,34,Millennial (25–34),Medan,Platinum,622
CUST-010005,502,4,1022500.0,1,2,2,5,Lost,Occasional Buyer,Female,24,Gen Z (18–24),Surabaya,Bronze,1244
CUST-010006,73,3,469300.0,3,1,1,5,About to Sleep,Occasional Buyer,Female,30,Millennial (25–34),Bandung,Bronze,936
CUST-010007,267,4,973400.0,2,2,2,6,Hibernating,Occasional Buyer,Male,25,Millennial (25–34),Surabaya,Bronze,1128
CUST-010008,22,98,47565900.0,5,5,5,15,Champions,VIP — High Spender,Female,27,Millennial (25–34),Surabaya,Platinum,736
CUST-010009,27,14,2312300.0,4,4,3,11,Potential Loyalists,Occasional Buyer,Female,20,Gen Z (18–24),Bandung,Gold,499
CUST-010010,24,4,839200.0,5,2,2,9,New Customers,Occasional Buyer,Female,23,Gen Z (18–24),Medan,Silver,441
CUST-010011,23,14,5864900.0,5,4,4,13,Champions,Occasional Buyer,Female,40,Gen X (35–44),Medan,Gold,481
CUST-010012,3,53,28220400.0,5,5,5,15,Champions,VIP — High Spender,Female,32,Millennial (25–34),Bekasi,Gold,492
CUST-010013,104,4,1232200.0,3,2,2,7,About to Sleep,Inactive / Churned,Female,27,Millennial (25–34),Surabaya,Bronze,737
CUST-010014,120,3,1043600.0,3,1,2,6,About to Sleep,Occasional Buyer,Male,22,Gen Z (18–24),Surabaya,Bronze,1059
CUST-010015,521,4,2334300.0,1,2,3,6,Lost,Inactive / Churned,Female,32,Millennial (25–34),Medan,Bronze,605
CUST-010016,220,5,3433700.0,2,4,4,10,Cannot Lose Them,Inactive / Churned,Male,18,Gen Z (18–24),Jakarta,Bronze,625
CUST-010017,24,12,8343200.0,5,4,5,14,Champions,VIP — High Spender,Male,33,Millennial (25–34),Jakarta,Silver,1128
CUST-010018,13,5,796700.0,5,4,1,10,About to Sleep,Occasional Buyer,Male,40,Gen X (35–44),Bekasi,Silver,1102
CUST-010019,388,4,1230600.0,1,2,2,5,Lost,Occasional Buyer,Male,53,Baby Boomer (45–54),Medan,Bronze,1179
CUST-010020,20,9,2827500.0,5,4,3,12,Potential Loyalists,Occasional Buyer,Male,22,Gen Z (18–24),Jakarta,Bronze,829
CUST-010021,552,3,540300.0,1,1,1,3,Lost,Occasional Buyer,Male,40,Gen X (35–44),Medan,Bronze,988
CUST-010022,362,4,857100.0,1,2,2,5,Lost,Inactive / Churned,Male,25,Millennial (25–34),Bandung,Bronze,467
CUST-010023,2,7,6273900.0,5,4,4,13,Champions,VIP — High Spender,Female,21,Gen Z (18–24),Surabaya,Bronze,1245
CUST-010024,3,73,32063900.0,5,5,5,15,Champions,VIP — High Spender,Male,21,Gen Z (18–24),Bandung,Platinum,986
CUST-010025,221,2,199900.0,2,1,1,4,Hibernating,Inactive / Churned,Female,33,Millennial (25–34),Jakarta,Bronze,489
CUST-010026,147,8,3195600.0,2,4,4,10,Cannot Lose Them,Occasional Buyer,Male,23,Gen Z (18–24),Medan,Gold,378
CUST-010027,188,5,1337000.0,2,4,2,8,At Risk,Inactive / Churned,Female,26,Millennial (25–34),Bandung,Bronze,627
CUST-010028,113,5,1919800.0,3,4,3,10,Potential Loyalists,Inactive / Churned,Female,28,Millennial (25–34),Semarang,Silver,467
CUST-010029,170,6,3689800.0,2,4,4,10,Cannot Lose Them,Occasional Buyer,Female,25,Millennial (25–34),Malang,Silver,1263
CUST-010030,45,5,2978900.0,4,4,4,12,Champions,Occasional Buyer,Female,24,Gen Z (18–24),Jakarta,Bronze,583
CUST-010031,3,9,2788400.0,5,4,3,12,Potential Loyalists,Occasional Buyer,Male,18,Gen Z (18–24),Bandung,Gold,862
CUST-010032,22,9,1448800.0,5,4,2,11,About to Sleep,Occasional Buyer,Unknown,32,Millennial (25–34),Makassar,Gold,656
CUST-010033,46,14,6664300.0,4,4,5,13,Champions,Occasional Buyer,Female,32,Millennial (25–34),Makassar,Bronze,891
CUST-010034,103,3,912600.0,3,1,2,6,About to Sleep,Inactive / Churned,Female,24,Gen Z (18–24),Palembang,Bronze,765
CUST-010035,368,5,1771600.0,1,4,3,8,At Risk,Occasional Buyer,Female,35,Gen X (35–44),Surabaya,Bronze,1044
CUST-010036,48,11,4523500.0,4,4,4,12,Champions,Occasional Buyer,Male,44,Gen X (35–44),Semarang,Gold,761
CUST-010037,23,17,4987500.0,5,5,4,14,Champions,VIP — High Spender,Female,32,Millennial (25–34),Jakarta,Silver,1016
CUST-010038,551,1,286500.0,1,1,1,3,Lost,Occasional Buyer,Male,43,Gen X (35–44),Jakarta,Bronze,1025
CUST-010039,244,2,506300.0,2,1,1,4,Hibernating,Occasional Buyer,Female,52,Baby Boomer (45–54),Bekasi,Bronze,983
CUST-010040,67,3,862100.0,3,1,2,6,About to Sleep,Occasional Buyer,Male,54,Baby Boomer (45–54),Medan,Silver,1097
CUST-010041,9,3,870200.0,5,1,2,8,New Customers,Occasional Buyer,Female,21,Gen Z (18–24),Bandung,Bronze,1077
CUST-010042,53,3,657100.0,4,1,1,6,New Customers,Inactive / Churned,Male,21,Gen Z (18–24),Bali,Bronze,439
CUST-010043,71,2,666400.0,3,1,1,5,About to Sleep,Occasional Buyer,Male,32,Millennial (25–34),Depok,Bronze,868
CUST-010044,3,8,1166400.0,5,4,2,11,About to Sleep,Occasional Buyer,Female,33,Millennial (25–34),Palembang,Gold,725
CUST-010045,232,4,549500.0,2,2,1,5,Hibernating,Inactive / Churned,Female,46,Baby Boomer (45–54),Jakarta,Gold,763
CUST-010046,98,3,4337100.0,3,1,4,8,About to Sleep,Occasional Buyer,Female,37,Gen X (35–44),Jakarta,Gold,1039
CUST-010047,26,23,8095800.0,4,5,5,14,Champions,VIP — High Spender,Male,21,Gen Z (18–24),Medan,Silver,1277
CUST-010048,26,4,4030400.0,4,2,4,10,New Customers,Occasional Buyer,Male,26,Millennial (25–34),Palembang,Bronze,1184
CUST-010049,62,9,1764300.0,4,4,3,11,Potential Loyalists,Occasional Buyer,Female,31,Millennial (25–34),Bandung,Bronze,530
CUST-010050,189,4,1381600.0,2,2,2,6,Hibernating,Occasional Buyer,Unknown,18,Gen Z (18–24),Jakarta,Bronze,1179
CUST-010051,57,5,1132600.0,4,4,2,10,About to Sleep,Occasional Buyer,Female,32,Millennial (25–34),Palembang,Platinum,1091
CUST-010052,50,8,4258100.0,4,4,4,12,Champions,Occasional Buyer,Male,21,Gen Z (18–24),Tangerang,Silver,456
CUST-010053,536,2,434700.0,1,1,1,3,Lost,Inactive / Churned,Female,18,Gen Z (18–24),Malang,Bronze,550
CUST-010054,45,22,7112700.0,4,5,5,14,Champions,VIP — High Spender,Male,23,Gen Z (18–24),Bandung,Platinum,1230
CUST-010055,286,4,1066400.0,1,2,2,5,Lost,Inactive / Churned,Female,35,Gen X (35–44),Surabaya,Bronze,698
CUST-010056,302,3,2671100.0,1,1,3,5,Lost,Inactive / Churned,Male,35,Gen X (35–44),Bali,Bronze,813
CUST-010057,61,15,8658100.0,4,5,5,14,Champions,VIP — High Spender,Male,32,Millennial (25–34),Depok,Silver,949
CUST-010058,562,4,1446300.0,1,2,2,5,Lost,Inactive / Churned,Female,40,Gen X (35–44),Jakarta,Bronze,830
CUST-010059,313,3,1613200.0,1,1,3,5,Lost,Occasional Buyer,Female,39,Gen X (35–44),Semarang,Bronze,1142
CUST-010060,151,7,5992400.0,2,4,4,10,Cannot Lose Them,Occasional Buyer,Male,33,Millennial (25–34),Jakarta,Bronze,418
CUST-010061,85,4,885800.0,3,2,2,7,About to Sleep,Occasional Buyer,Male,32,Millennial (25–34),Surabaya,Silver,1123
CUST-010062,140,3,475300.0,2,1,1,4,Hibernating,Occasional Buyer,Male,33,Millennial (25–34),Jakarta,Bronze,1110
CUST-010063,2,51,25921900.0,5,5,5,15,Champions,VIP — High Spender,Female,30,Millennial (25–34),Jakarta,Gold,946
CUST-010064,25,15,9761900.0,4,5,5,14,Champions,VIP — High Spender,Male,18,Gen Z (18–24),Medan,Silver,1086
CUST-010065,7,10,6050900.0,5,4,4,13,Champions,VIP — High Spender,Male,42,Gen X (35–44),Surabaya,Bronze,996
CUST-010066,48,8,6240800.0,4,4,4,12,Champions,Occasional Buyer,Female,35,Gen X (35–44),Jakarta,Platinum,1242
CUST-010067,75,5,1678700.0,3,4,3,10,Potential Loyalists,Occasional Buyer,Female,21,Gen Z (18–24),Medan,Bronze,725
CUST-010068,148,5,3562900.0,2,4,4,10,Cannot Lose Them,Occasional Buyer,Female,44,Gen X (35–44),Depok,Silver,1060
CUST-010069,80,5,1622900.0,3,4,3,10,Potential Loyalists,Inactive / Churned,Female,26,Millennial (25–34),Jakarta,Bronze,404
CUST-010070,63,2,777400.0,4,1,1,6,New Customers,Occasional Buyer,Female,31,Millennial (25–34),Balikpapan,Bronze,1175
CUST-010071,43,5,2461600.0,4,4,3,11,Potential Loyalists,Occasional Buyer,Female,41,Gen X (35–44),Palembang,Bronze,1208
CUST-010072,3,35,20325200.0,5,5,5,15,Champions,VIP — High Spender,Female,33,Millennial (25–34),Medan,Gold,1121
CUST-010073,142,3,908000.0,2,1,2,5,Hibernating,Inactive / Churned,Female,44,Gen X (35–44),Bandung,Bronze,789
CUST-010074,26,60,23190600.0,4,5,5,14,Champions,VIP — High Spender,Male,28,Millennial (25–34),Bandung,Gold,605
CUST-010075,290,5,2429000.0,1,4,3,8,At Risk,Inactive / Churned,Unknown,47,Baby Boomer (45–54),Surabaya,Bronze,774
CUST-010076,171,5,2241000.0,2,4,3,9,At Risk,Inactive / Churned,Male,24,Gen Z (18–24),Jakarta,Silver,503
CUST-010077,371,3,1309000.0,1,1,2,4,Lost,Inactive / Churned,Male,43,Gen X (35–44),Jakarta,Bronze,743
CUST-010078,15,92,45128100.0,5,5,5,15,Champions,VIP — High Spender,Male,18,Gen Z (18–24),Surabaya,Platinum,1153
CUST-010079,2,18,7941700.0,5,5,5,15,Champions,VIP — High Spender,Male,22,Gen Z (18–24),Palembang,Gold,1110
CUST-010080,49,28,11477200.0,4,5,5,14,Champions,VIP — High Spender,Unknown,34,Millennial (25–34),Surabaya,Gold,956
CUST-010081,68,3,473300.0,3,1,1,5,About to Sleep,Inactive / Churned,Female,28,Millennial (25–34),Bekasi,Bronze,449
CUST-010082,15,49,23204500.0,5,5,5,15,Champions,VIP — High Spender,Female,31,Millennial (25–34),Bandung,Gold,863
CUST-010083,63,4,2779100.0,4,2,3,9,New Customers,Occasional Buyer,Female,32,Millennial (25–34),Semarang,Bronze,491
CUST-010084,28,21,8153700.0,4,5,5,14,Champions,VIP — High Spender,Female,21,Gen Z (18–24),Bandung,Silver,1210
CUST-010085,239,3,1259400.0,2,1,2,5,Hibernating,Inactive / Churned,Male,21,Gen Z (18–24),Medan,Platinum,659
CUST-010086,28,17,4647000.0,4,5,4,13,Champions,Occasional Buyer,Female,34,Millennial (25–34),Surabaya,Silver,857
CUST-010087,188,4,994200.0,2,2,2,6,Hibernating,Occasional Buyer,Female,26,Millennial (25–34),Medan,Bronze,1122
CUST-010088,296,4,2532400.0,1,2,3,6,Lost,Occasional Buyer,Male,44,Gen X (35–44),Jakarta,Bronze,1204
CUST-010089,524,4,785100.0,1,2,1,4,Lost,Occasional Buyer,Female,30,Millennial (25–34),Bandung,Silver,994
CUST-010090,603,4,564100.0,1,2,1,4,Lost,Inactive / Churned,Male,38,Gen X (35–44),Medan,Bronze,539
CUST-010091,51,4,2019000.0,4,2,3,9,New Customers,Occasional Buyer,Male,35,Gen X (35–44),Depok,Bronze,701
CUST-010092,55,4,1403000.0,4,2,2,8,New Customers,Occasional Buyer,Male,26,Millennial (25–34),Bandung,Bronze,862
CUST-010093,6,46,19109200.0,5,5,5,15,Champions,VIP — High Spender,Male,18,Gen Z (18–24),Palembang,Gold,517
CUST-010094,56,5,1821700.0,4,4,3,11,Potential Loyalists,Occasional Buyer,Female,42,Gen X (35–44),Jakarta,Silver,1115
CUST-010095,103,4,4433300.0,3,2,4,9,Potential Loyalists,Occasional Buyer,Female,23,Gen Z (18–24),Jakarta,Silver,1026
CUST-010096,518,4,1281300.0,1,2,2,5,Lost,Inactive / Churned,Male,28,Millennial (25–34),Medan,Bronze,779
CUST-010097,395,4,848500.0,1,2,2,5,Lost,Inactive / Churned,Female,30,Millennial (25–34),Medan,Bronze,747
CUST-010098,122,10,1990400.0,3,4,3,10,Potential Loyalists,Occasional Buyer,Female,31,Millennial (25–34),Palembang,Silver,989
CUST-010099,35,3,1427000.0,4,1,2,7,New Customers,Occasional Buyer,Male,40,Gen X (35–44),Surabaya,Bronze,824
CUST-010100,7,5,2581200.0,5,4,3,12,Potential Loyalists,Occasional Buyer,Female,32,Millennial (25–34),Jakarta,Bronze,1170
CUST-010101,69,5,2665700.0,3,4,3,10,Potential Loyalists,Occasional Buyer,Unknown,30,Millennial (25–34),Depok,Silver,1268
CUST-010102,37,19,9420300.0,4,5,5,14,Champions,Occasional Buyer,Female,41,Gen X (35–44),Malang,Silver,463
CUST-010103,175,5,6567500.0,2,4,5,11,Cannot Lose Them,Occasional Buyer,Unknown,37,Gen X (35–44),Bandung,Silver,880
CUST-010104,99,5,4805500.0,3,4,4,11,Loyal Customers,Occasional Buyer,Male,25,Millennial (25–34),Semarang,Bronze,1070
CUST-010105,11,13,6170300.0,5,4,4,13,Champions,VIP — High Spender,Female,21,Gen Z (18–24),Makassar,Silver,981
CUST-010106,36,4,1912800.0,4,2,3,9,New Customers,Occasional Buyer,Male,24,Gen Z (18–24),Makassar,Bronze,812
CUST-010107,516,7,1070000.0,1,4,2,7,At Risk,Inactive / Churned,Male,31,Millennial (25–34),Yogyakarta,Silver,426
CUST-010108,235,5,3601300.0,2,4,4,10,Cannot Lose Them,Inactive / Churned,Female,20,Gen Z (18–24),Depok,Bronze,629
CUST-010109,24,20,11462200.0,5,5,5,15,Champions,Occasional Buyer,Male,32,Millennial (25–34),Tangerang,Gold,424
CUST-010110,118,10,4026100.0,3,4,4,11,Loyal Customers,Occasional Buyer,Male,30,Millennial (25–34),Jakarta,Silver,1177
CUST-010111,17,4,1260500.0,5,2,2,9,New Customers,Occasional Buyer,Male,18,Gen Z (18–24),Jakarta,Bronze,1117
CUST-010112,567,4,744300.0,1,2,1,4,Lost,Occasional Buyer,Male,19,Gen Z (18–24),Palembang,Bronze,951
CUST-010113,16,13,3522400.0,5,4,4,13,Champions,Occasional Buyer,Female,18,Gen Z (18–24),Makassar,Silver,1058
CUST-010114,86,3,949700.0,3,1,2,6,About to Sleep,Inactive / Churned,Female,28,Millennial (25–34),Tangerang,Silver,416
CUST-010115,18,7,3979900.0,5,4,4,13,Champions,Occasional Buyer,Male,41,Gen X (35–44),Jakarta,Silver,1123
CUST-010116,347,3,746300.0,1,1,1,3,Lost,Occasional Buyer,Male,18,Gen Z (18–24),Makassar,Bronze,1125
CUST-010117,189,3,706400.0,2,1,1,4,Hibernating,Inactive / Churned,Male,20,Gen Z (18–24),Medan,Silver,839
CUST-010118,2,86,50323200.0,5,5,5,15,Champions,VIP — High Spender,Female,30,Millennial (25–34),Yogyakarta,Platinum,650
